List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %,ROE,P/E Ratio,Sector,Fund Quality
Top 50 Composite,21,SHLS,2026-01-16,CupHandle,9.27,66.6,3,74.9,48.3,69.8,48.3,0.0,,,,,,,,,
Top 50 Composite,22,GSM,2026-01-15,CupHandle,5.31,66.4,3,69.1,69.9,65.6,67.1,0.0,,,,,,,,,
Top 50 Composite,23,FVCB,2026-01-12,CupHandle,13.97,66.2,3,67.8,73.8,82.8,48.6,13.5,,,,,,,,,
Top 50 Composite,24,CZR,2026-01-15,CupHandle,25.35,66.0,3,77.9,50.4,41.1,56.4,0.0,,,,,,,,,
Top 50 Composite,25,ZEUS,2026-01-20,CupHandle,49.17,66.0,3,81.9,24.5,60.4,60.1,5.0,,,,,,,,,
Top 50 Composite,26,ENGN,2026-01-22,CupHandle,10.64,65.7,3,69.8,67.4,51.0,100.0,0.0,,,,,,,,,
Top 50 Composite,27,CADL,2026-01-16,CupHandle,6.40,65.6,3,73.3,71.0,31.8,66.3,0.0,,,,,,-70.2%,,Healthcare,⚠️
Top 50 Composite,28,VEON,2026-01-22,CupHandle,55.28,65.6,3,76.3,28.9,89.1,53.5,4.9,,,,,,,,,
Top 50 Composite,29,CPSS,2026-01-13,CupHandle,9.40,65.5,3,76.7,58.2,44.8,61.0,16.6,,,,,,,,,
Top 50 Composite,30,NVTS,2026-01-13,CupHandle,9.46,65.0,3,68.7,72.4,58.9,62.6,2.0,,,,,,,,,
Top 50 Composite,31,ICHR,2026-01-13,CupHandle,26.13,65.0,4,75.5,68.6,18.2,86.7,8.5,,,,,,,,,
Top 50 Composite,32,FUSB,2026-01-23,CupHandle,14.50,64.9,4,70.8,70.4,59.9,68.2,19.6,,,,,,,,,
Top 50 Composite,33,INDB,2026-01-22,CupHandle,80.54,64.6,4,66.2,89.4,43.8,61.1,0.0,,,,,,,,,
Top 50 Composite,34,WSTL,2026-01-20,CupHandle,6.12,64.6,4,67.9,54.9,99.5,71.9,16.8,,,,,,,,,
Top 50 Composite,35,INTW,2026-01-09,CupHandle,64.35,64.6,4,80.6,30.0,50.0,88.4,14.0,,,,,,,,,
Top 50 Composite,36,PPTA,2026-01-22,CupHandle,34.85,64.4,4,69.5,65.8,60.4,58.1,0.0,,,,,,,,,
Top 50 Composite,37,RUSHB,2026-01-21,CupHandle,60.73,64.3,4,71.6,59.7,67.7,59.5,14.8,,,,,,,,,
Top 50 Composite,38,ULCC,2026-01-16,CupHandle,5.27,64.0,4,73.2,61.8,41.1,56.5,0.0,,,,,,,,,
Top 50 Composite,39,AMAL,2026-01-22,CupHandle,38.44,63.8,4,76.4,72.3,0.5,62.3,0.7,,,,,,13.9%,12.1,Financial Services,⚠️
Top 50 Composite,40,MCHPP,2026-01-20,CupHandle,65.27,63.8,4,76.4,35.1,50.0,100.0,0.0,,,,,,,,,
Top 50 Composite,41,SWBI,2026-01-26,CupHandle,11.19,63.8,4,71.5,66.8,42.7,56.0,0.0,,,,,,,,,
Top 50 Composite,42,ABEO,2026-01-15,CupHandle,5.45,63.6,4,69.5,51.4,81.2,52.9,0.0,,,,,,75.9%,4.2,Healthcare,⚠️
Top 50 Composite,43,NN,2026-01-22,CupHandle,17.01,63.3,4,74.2,67.7,16.7,71.3,0.0,,,,,,,,,
Top 50 Composite,44,MDRR,2026-01-13,CupHandle,13.04,63.3,4,73.8,55.5,51.6,81.2,20.2,,,,,,,,,
Top 50 Composite,45,NTLA,2026-01-20,CupHandle,12.83,63.2,4,70.1,50.0,77.1,75.6,9.0,,,,,,,,,
Top 50 Composite,46,FIP,2026-01-21,CupHandle,5.99,62.9,4,76.7,37.9,50.0,59.9,0.0,,,,,,,,,
Top 50 Composite,47,HTLD,2026-01-06,CupHandle,10.40,62.8,4,75.4,73.9,4.7,41.9,1.0,,,,,,,,,
Top 50 Composite,48,PONY,2026-01-13,CupHandle,15.72,62.5,4,68.9,72.0,46.9,45.4,0.0,,,,,,,,,
Top 50 Composite,49,DCTH,2026-01-12,CupHandle,10.29,62.3,4,67.5,63.5,66.1,53.9,0.0,,,,,,,,,
Top 50 Composite,50,ICFI,2026-01-22,CupHandle,95.96,62.0,4,70.3,70.0,33.9,59.6,0.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,DRCT,,,     2.97,,,,,,,,NASDAQ,4825.37,22008992,,,,,,
Top 20 Momentum,2,RVYL,,,     5.69,,,,,,,,NASDAQ,3120.15,1125934,,,,,,
Top 20 Momentum,3,NVNO,,,    10.24,,,,,,,,NASDAQ,2967.71,314431,,,,,,
Top 20 Momentum,4,BNAI,,,    62.08,,,,,,,,NASDAQ,2814.55,17500060,,,-218.3%,,Technology,⚠️
Top 20 Momentum,5,BTOG,,,     4.04,,,,,,,,NASDAQ,2164.57,3191998,,,-319.9%,,Financial Services,⚠️
Top 20 Momentum,6,VMAR,,,     4.05,,,,,,,,NASDAQ,1980.12,2067214,,,,,,
Top 20 Momentum,7,VSME,,,     1.78,,,,,,,,NASDAQ,1969.77,933423,,,,,,
Top 20 Momentum,8,MKDW,,,     3.37,,,,,,,,NASDAQ,1882.35,6337097,,,,,,
Top 20 Momentum,9,GRI,,,     5.32,,,,,,,,NASDAQ,1812.29,4964529,,,,,,
Top 20 Momentum,10,OCG,,,     1.86,,,,,,,,NASDAQ,1719.96,156250683,,,,,,
Top 20 Momentum,11,GOVX,,,     2.88,,,,,,,,NASDAQ,1575.39,913844,,,,,,
Top 20 Momentum,12,CODX,,,     3.00,,,,,,,,NASDAQ,1560.21,518651,,,,,,
Top 20 Momentum,13,XXII,,,    11.31,,,,,,,,NASDAQ,1386.01,195110,,,,,,
Top 20 Momentum,14,PCLA,,,     4.83,,,,,,,,NASDAQ,1359.40,3535550,,,,,,
Top 20 Momentum,15,ASBP,,,     1.81,,,,,,,,NASDAQ,1174.65,39179400,,,,,Healthcare,⚠️
Top 20 Momentum,16,UONEK,,,     8.77,,,,,,,,NASDAQ,1009.35,22109,,,,,,
Top 20 Momentum,17,SLE,,,     6.19,,,,,,,,NASDAQ,999.86,583838,,,,,,
Top 20 Momentum,18,UONE,,,    10.91,,,,,,,,NASDAQ,939.05,55733,,,,,,
Top 20 Momentum,19,HUBC,,,     3.81,,,,,,,,NASDAQ,780.72,985661,,,,,,
Top 20 Momentum,20,EVTV,,,     2.62,,,,,,,,NASDAQ,588.88,91472894,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Top 20 Volume,1,QQQ,,,   620.76,,,,,,,,NASDAQ,,, 40572443206,0.20,,,,
Top 20 Volume,2,NVDA,,,   186.47,,,,,,,,NASDAQ,,, 32240247219,1.82,,,,
Top 20 Volume,3,TSLA,,,   435.20,,,,,,,,NASDAQ,,, 25871841952,-0.91,,,,
Top 20 Volume,4,MU,,,   389.09,,,,,,,,NASDAQ,,, 14801852146,16.72,,,,
Top 20 Volume,5,MSFT,,,   480.58,,,,,,,,NASDAQ,,, 14501047726,4.61,,,,
Top 20 Volume,6,AAPL,,,   255.41,,,,,,,,NASDAQ,,, 13530597095,-1.75,152.0%,34.1,Technology,⚠️
Top 20 Volume,7,AMD,,,   253.73,,,,,,,,NASDAQ,,, 11963917388,13.47,5.3%,128.3,Technology,⚠️
Top 20 Volume,8,META,,,   658.76,,,,,,,,NASDAQ,,, 11243285510,7.02,,,,
Top 20 Volume,9,GOOGL,,,   327.93,,,,,,,,NASDAQ,,, 10380798000,-2.36,,,,
Top 20 Volume,10,AMZN,,,   244.68,,,,,,,,NASDAQ,,,  9845800343,3.39,24.3%,34.4,Consumer Cyclical,⚠️
Top 20 Volume,11,AVGO,,,   324.85,,,,,,,,NASDAQ,,,  9241476871,-4.42,31.0%,69.4,Technology,⚠️
Top 20 Volume,12,PLTR,,,   165.33,,,,,,,,NASDAQ,,,  6897547397,-7.33,,,,
Top 20 Volume,13,INTC,,,    48.56,,,,,,,,NASDAQ,,,  6734846129,-0.33,,,,
Top 20 Volume,14,GOOG,,,   335.00,,,,,,,,NASDAQ,,,  6688373490,-0.39,,,,
Top 20 Volume,15,TQQQ,,,    54.38,,,,,,,,NASDAQ,,,  5686333355,1.02,,,,
Top 20 Volume,16,NFLX,,,    85.58,,,,,,,,NASDAQ,,,  5555866437,-3.35,,,,
Top 20 Volume,17,TLT,,,    88.35,,,,,,,,NASDAQ,,,  3954779862,0.02,,,,
Top 20 Volume,18,APP,,,   535.44,,,,,,,,NASDAQ,,,  3603226145,-13.33,241.9%,55.8,Communication Services,⚠️
Top 20 Volume,19,MSTR,,,   160.58,,,,,,,,NASDAQ,,,  3329186532,-10.46,,,,
Top 20 Volume,20,ASML,,,  1389.04,,,,,,,,NASDAQ,,,  3109936340,9.92,50.5%,49.3,Technology,⚠️
