List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %,ROE,P/E Ratio,Sector,Fund Quality
Top 50 Composite,35,BROS,2026-01-06,CupHandle,63.26,64.4,4,72.7,57.1,54.2,57.0,0.0,,,,,,11.7%,113.8,Consumer Cyclical,⚠️
Top 50 Composite,36,NTR,2026-01-14,CupHandle,66.20,64.3,4,74.2,63.5,28.6,72.3,0.0,,,,,,,,,
Top 50 Composite,37,AX,2026-01-06,CupHandle,90.59,63.9,4,68.1,69.9,65.1,40.5,0.0,,,,,,16.8%,12.5,Financial Services,✅
Top 50 Composite,38,IHS,2026-01-07,CupHandle,7.64,63.7,4,75.0,30.6,74.5,70.5,0.0,,,,,,,,,
Top 50 Composite,39,IPI,2026-01-12,CupHandle,31.39,63.6,4,74.8,68.3,15.1,67.7,0.8,,,,,,,,,
Top 50 Composite,40,LZB,2026-01-08,CupHandle,39.02,63.6,4,70.0,69.5,50.5,43.9,0.0,,,,,,,,,
Top 50 Composite,41,GBX,2026-01-07,CupHandle,50.61,63.4,4,75.7,64.1,20.8,44.9,0.0,,,,,,,,,
Top 50 Composite,42,CMP,2026-01-06,CupHandle,22.68,63.2,4,72.1,62.7,44.3,49.5,0.0,,,,,,,,,
Top 50 Composite,43,REVG,2026-01-13,CupHandle,68.15,63.2,4,71.0,40.4,87.5,51.2,0.0,,,,,,,,,
Top 50 Composite,44,BA,2026-01-20,CupHandle,249.00,63.0,4,71.3,63.1,47.4,56.6,2.3,,,,,,290.1%,94.3,Industrials,⚠️
Top 50 Composite,45,YOU,2026-01-16,CupHandle,34.92,62.9,4,63.7,66.9,88.5,55.9,0.0,,,,,,,,,
Top 50 Composite,46,THO,2026-01-13,CupHandle,115.56,62.8,4,63.5,66.4,85.9,70.8,0.0,,,,,,,,,
Top 50 Composite,47,MTRN,2026-01-15,CupHandle,149.19,62.2,4,66.8,55.3,84.4,53.2,0.4,,,,,,,,,
Top 50 Composite,48,JBTM,2026-01-07,CupHandle,158.31,62.1,4,65.3,72.7,65.1,52.0,0.0,,,,,,,,,
Top 50 Composite,49,MUX,2026-01-20,CupHandle,24.49,61.9,4,74.4,50.0,41.7,54.1,0.6,,,,,,,,,
Top 50 Composite,50,TLK,2026-01-12,CupHandle,21.39,61.9,4,66.9,49.2,92.2,51.5,0.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,BVC,,,    10.07,,,,,,,,NYSE,739.17,1074682,,,-94.2%,,Technology,⚠️
Top 20 Momentum,2,RPT,,,    16.48,,,,,,,,NYSE,521.89,36113,,,,,,
Top 20 Momentum,3,AMCR,,,    42.40,,,,,,,,NYSE,409.62,11646776,,,7.5%,29.0,Consumer Cyclical,⚠️
Top 20 Momentum,4,BKKT,,,    21.41,,,,,,,,NYSE,103.13,1818086,,,-67.5%,,Technology,⚠️
Top 20 Momentum,5,BW,,,     8.82,,,,,,,,NYSE,68.00,3236223,,,,,Industrials,⚠️
Top 20 Momentum,6,BE,,,   149.50,,,,,,,,NYSE,65.78,11624962,,,2.9%,1951.6,Industrials,⚠️
Top 20 Momentum,7,TII,,,     5.14,,,,,,,,NYSE,59.13,1738686,,,,,,
Top 20 Momentum,8,LAR,,,     8.48,,,,,,,,NYSE,53.07,4189149,,,,,,
Top 20 Momentum,9,SPIR,,,    11.81,,,,,,,,NYSE,52.58,796416,,,,,,
Top 20 Momentum,10,LDI,,,     3.20,,,,,,,,NYSE,50.94,5048871,,,,,,
Top 20 Momentum,11,GCO,,,    38.20,,,,,,,,NYSE,49.51,250310,,,,,,
Top 20 Momentum,12,RYAM,,,     8.71,,,,,,,,NYSE,49.14,941181,,,,,,
Top 20 Momentum,13,KOS,,,     1.27,,,,,,,,NYSE,45.86,21862294,,,,,,
Top 20 Momentum,14,TGE,,,     1.61,,,,,,,,NYSE,45.05,126273,,,,,,
Top 20 Momentum,15,AMPX,,,    11.95,,,,,,,,NYSE,44.50,7392842,,,-39.0%,,Industrials,⚠️
Top 20 Momentum,16,DDD,,,     2.62,,,,,,,,NYSE,43.96,5258062,,,,,,
Top 20 Momentum,17,KRMN,,,   111.61,,,,,,,,NYSE,43.92,1880726,,,,,,
Top 20 Momentum,18,NRT,,,     8.96,,,,,,,,NYSE,42.68,119493,,,,,,
Top 20 Momentum,19,RDW,,,    10.20,,,,,,,,NYSE,42.66,24244116,,,,,,
Top 20 Momentum,20,CWH,,,    14.33,,,,,,,,NYSE,40.77,2403839,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Top 20 Volume,1,WMT,,,   119.70,,,,,,,,NYSE,,, 11753146113,4.51,,,,
Top 20 Volume,2,TSM,,,   342.40,,,,,,,,NYSE,,,  6170273642,5.80,,,,
Top 20 Volume,3,JPM,,,   312.47,,,,,,,,NYSE,,,  4903979017,-5.08,,,,
Top 20 Volume,4,ORCL,,,   173.88,,,,,,,,NYSE,,,  4184006496,-12.41,,,,
Top 20 Volume,5,V,,,   328.30,,,,,,,,NYSE,,,  3549245226,-6.14,,,,
Top 20 Volume,6,BABA,,,   177.18,,,,,,,,NYSE,,,  3306914944,17.37,11.2%,22.5,Consumer Cyclical,⚠️
Top 20 Volume,7,LLY,,,  1078.52,,,,,,,,NYSE,,,  3126840061,1.41,,,,
Top 20 Volume,8,XOM,,,   133.61,,,,,,,,NYSE,,,  2504719598,7.22,,,,
Top 20 Volume,9,BAC,,,    52.45,,,,,,,,NYSE,,,  2478808172,-6.09,10.2%,14.2,Financial Services,⚠️
Top 20 Volume,10,UNH,,,   354.47,,,,,,,,NYSE,,,  2425502409,3.05,,,,
Top 20 Volume,11,JNJ,,,   218.01,,,,,,,,NYSE,,,  2416155941,6.66,,,,
Top 20 Volume,12,GS,,,   962.00,,,,,,,,NYSE,,,  2378881219,2.45,,,,
Top 20 Volume,13,MA,,,   532.86,,,,,,,,NYSE,,,  2363925575,-7.42,,,,
Top 20 Volume,14,CRM,,,   221.58,,,,,,,,NYSE,,,  2353568639,-14.76,,,,
Top 20 Volume,15,BA,,,   251.41,,,,,,,,NYSE,,,  2166291165,7.20,290.1%,94.3,Industrials,⚠️
Top 20 Volume,16,GEV,,,   684.86,,,,,,,,NYSE,,,  2123675232,10.02,,,,
Top 20 Volume,17,C,,,   112.80,,,,,,,,NYSE,,,  2093245424,-7.02,6.8%,16.6,Financial Services,⚠️
Top 20 Volume,18,BE,,,   149.50,,,,,,,,NYSE,,,  1937620464,11.51,2.9%,1951.6,Industrials,⚠️
Top 20 Volume,19,NOW,,,   128.56,,,,,,,,NYSE,,,  1909819652,-9.34,,,,
Top 20 Volume,20,CVX,,,   166.26,,,,,,,,NYSE,,,  1902932543,2.56,,,,
