List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %,ROE,P/E Ratio,Sector,Fund Quality
Top 20 Momentum,15,PZG,,,     1.75,,,,,,,,AMEX,48.31,1084494,,,,,,
Top 20 Momentum,16,LSF,,,     3.25,,,,,,,,AMEX,47.73,131808,,,,,,
Top 20 Momentum,17,TMQ,,,     6.21,,,,,,,,AMEX,44.08,4311244,,,,,,
Top 20 Momentum,18,WRN,,,     3.97,,,,,,,,AMEX,43.32,1902419,,,,,,
Top 20 Momentum,19,NGD,,,    12.58,,,,,,,,AMEX,42.79,19836442,,,,,,
Top 20 Momentum,20,URG,,,     1.93,,,,,,,,AMEX,41.91,11424399,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Top 20 Volume,1,BMNR,,,    29.33,,,,,,,,AMEX,,,  1264176162,-10.20,-86.3%,,Financial Services,⚠️
Top 20 Volume,2,UUUU,,,    25.50,,,,,,,,AMEX,,,    508688848,21.95,,,,
Top 20 Volume,3,LEU,,,   309.39,,,,,,,,AMEX,,,    432130170,0.59,,,,
Top 20 Volume,4,NGD,,,    12.58,,,,,,,,AMEX,,,    317974038,23.82,,,,
Top 20 Volume,5,BTG,,,     5.53,,,,,,,,AMEX,,,    264486039,18.67,7.2%,32.6,Basic Materials,⚠️
Top 20 Volume,6,DNN,,,     3.94,,,,,,,,AMEX,,,    242121641,12.89,,,,
Top 20 Volume,7,EQX,,,    16.33,,,,,,,,AMEX,,,    188901021,11.24,,,,
Top 20 Volume,8,AAP,,,    46.77,,,,,,,,AMEX,,,     91520458,9.07,-23.9%,,Consumer Cyclical,⚠️
Top 20 Volume,9,BATL,,,     3.34,,,,,,,,AMEX,,,     91027911,169.35,-6.1%,,Energy,⚠️
Top 20 Volume,10,USAS,,,     9.40,,,,,,,,AMEX,,,     86807807,53.85,,,,
Top 20 Volume,11,UMAC,,,    16.29,,,,,,,,AMEX,,,     80849627,-1.45,,,,
Top 20 Volume,12,SVM,,,    11.31,,,,,,,,AMEX,,,     76809890,12.31,,,,
Top 20 Volume,13,VZLA,,,     6.66,,,,,,,,AMEX,,,     70534434,12.50,,,,
Top 20 Volume,14,IMO,,,   103.19,,,,,,,,AMEX,,,     61039144,4.35,,,,
Top 20 Volume,15,SEB,,,  4695.52,,,,,,,,AMEX,,,     59528237,-0.07,,,,
Top 20 Volume,16,ASM,,,     6.90,,,,,,,,AMEX,,,     56609927,3.29,14.3%,67.6,Basic Materials,⚠️
Top 20 Volume,17,ORLA,,,    18.81,,,,,,,,AMEX,,,     48780289,27.27,,,,
Top 20 Volume,18,IE,,,    19.86,,,,,,,,AMEX,,,     41679186,9.48,,,,
Top 20 Volume,19,GORO,,,     1.72,,,,,,,,AMEX,,,     41303265,50.88,,,,
Top 20 Volume,20,NG,,,    10.43,,,,,,,,AMEX,,,     41073264,0.58,,,,
